Name,Data Url,CL- 0 Deg Alpha,CD- 0 Deg Alpha,CL/CD- 0 Deg Alpha,CL- 3 Deg Alpha,CD- 3 Deg Alpha,CL/CD- 3 Deg Alpha,CL- 5 Deg Alpha,CD- 5 Deg Alpha,CL/CD- 5 Deg Alpha,CL- 7.5 Deg Alpha,CD- 7.5 Deg Alpha,CL/CD- 7.5 Deg Alpha,CL- 10 Deg Alpha,CD- 10 Deg Alpha,CL/CD- 10 Deg Alpha
"Airfoil,sc20403-il",http://airfoiltools.com/polar/csv?polar=xf-sc20403-il-200000,0.0860,0.00667,12.893553223388306,0.4566,0.02504,18.23482428115016,0.6560,0.05272,12.44309559939302,0.7858,0.10285,7.64025279533301,0.9902,0.03820,25.92146596858639
"Airfoil,sc20404-il",http://airfoiltools.com/polar/csv?polar=xf-sc20404-il-200000,0.0867,0.00694,12.492795389048991,0.4566,0.01906,23.955928646379853,0.6688,0.04738,14.115660616293795,0.7936,0.09853,8.054399675225818,0.9902,0.03820,25.92146596858639
"Airfoil,sc20406-il",http://airfoiltools.com/polar/csv?polar=xf-sc20406-il-200000,0.0545,0.00761,7.161629434954008,0.4517,0.01304,34.63957055214724,0.6699,0.03099,21.61665053242982,0.8075,0.08124,9.93968488429345,0.9902,0.03820,25.92146596858639
"Airfoil,sc20410-il",http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-200000,0.0302,0.01536,1.9661458333333333,0.4693,0.01450,32.36551724137931,0.6799,0.02026,33.558736426456065,0.9300,0.03528,26.360544217687078,0.8888,0.09700,9.162886597938144
"Airfoil,sc20412-il",http://airfoiltools.com/polar/csv?polar=xf-sc20412-il-200000,0.1040,0.01784,5.829596412556053,0.5012,0.01498,33.45794392523364,0.6961,0.02059,33.807673627974744,0.9682,0.02880,33.61805555555556,1.1471,0.04864,23.583470394736842
"Airfoil,sc20414-il",http://airfoiltools.com/polar/csv?polar=xf-sc20414-il-200000,0.1638,0.02004,8.173652694610778,0.5351,0.01619,33.05126621371217,0.7157,0.02156,33.19573283858998,0.9740,0.02763,35.25153818313427,1.2150,0.03946,30.79067410035479
"Airfoil,sc20503-il",http://airfoiltools.com/polar/csv?polar=xf-sc20503-il-200000,0.1411,0.00684,20.628654970760234,0.5168,0.02811,18.384916399857705,0.7016,0.05729,12.246465351719323,0.8065,0.10798,7.468975736247453,1.2150,0.03946,30.79067410035479
"Airfoil,sc20518-il",http://airfoiltools.com/polar/csv?polar=xf-sc20518-il-200000,0.2738,0.02246,12.190560997328584,0.6246,0.01883,33.170472650026554,0.7724,0.02304,33.52430555555555,1.0164,0.02818,36.06813342796309,1.2532,0.03550,35.30140845070423
"Airfoil,sc20606-il",http://airfoiltools.com/polar/csv?polar=xf-sc20606-il-200000,0.2083,0.00961,21.675338189386057,0.6049,0.01824,33.16337719298246,0.8188,0.04655,17.58968850698174,0.7562,0.08744,8.648215919487647,1.2532,0.03550,35.30140845070423
"Airfoil,sc20610-il",http://airfoiltools.com/polar/csv?polar=xf-sc20610-il-200000,0.1618,0.01752,9.235159817351597,0.6179,0.01789,34.538848518725544,0.8262,0.02399,34.439349729053774,1.0374,0.04889,21.21906320310902,1.2532,0.03550,35.30140845070423
"Airfoil,sc20612-il",http://airfoiltools.com/polar/csv?polar=xf-sc20612-il-200000,0.2413,0.01933,12.483186756337298,0.6409,0.01862,34.419978517722875,0.8464,0.02311,36.6248377325833,1.1071,0.03335,33.19640179910045,1.2200,0.05938,20.54563826204109
"Airfoil,sc20614-il",http://airfoiltools.com/polar/csv?polar=xf-sc20614-il-200000,0.2815,0.02123,13.259538389072068,0.6534,0.01845,35.41463414634146,0.8447,0.02347,35.990626331487,1.1148,0.03152,35.36802030456853,1.3326,0.04495,29.646273637374865
"Airfoil,sc20706-il",http://airfoiltools.com/polar/csv?polar=xf-sc20706-il-200000,0.2837,0.01086,26.12338858195212,0.6725,0.02113,31.826786559394225,0.8732,0.05262,16.594450779171417,0.9084,0.10380,8.751445086705202,1.3326,0.04495,29.646273637374865
"Airfoil,sc20710-il",http://airfoiltools.com/polar/csv?polar=xf-sc20710-il-200000,0.2218,0.01880,11.797872340425531,0.6887,0.01935,35.59173126614987,0.9079,0.02604,34.865591397849464,0.9084,0.10380,8.751445086705202,1.3326,0.04495,29.646273637374865
"Airfoil,sc20712-il",http://airfoiltools.com/polar/csv?polar=xf-sc20712-il-200000,0.3114,0.01997,15.593390085127691,0.7094,0.01951,36.36084059456689,0.9144,0.02471,37.005261027923915,1.1774,0.03690,31.907859078590786,1.1377,0.07565,15.038995373430271
"Airfoil,sc20714-il",http://airfoiltools.com/polar/csv?polar=xf-sc20714-il-200000,0.2337,0.02511,9.307048984468338,0.6839,0.02100,32.56666666666666,0.8730,0.02559,34.11488862837046,1.1549,0.03364,34.33115338882283,1.3609,0.05026,27.077198567449265
"Airfoil,sc21006-il",http://airfoiltools.com/polar/csv?polar=xf-sc21006-il-200000,0.6974,0.01444,48.29639889196676,0.6839,0.02100,32.56666666666666,1.0730,0.08074,13.289571463958383,1.1549,0.03364,34.33115338882283,1.3609,0.05026,27.077198567449265
"Airfoil,sc21010-il",http://airfoiltools.com/polar/csv?polar=xf-sc21010-il-200000,0.7777,0.01201,64.75437135720233,0.9948,0.02234,44.529991047448526,1.2101,0.03558,34.01068015739179,1.1549,0.03364,34.33115338882283,1.3609,0.05026,27.077198567449265
"Airfoil,sc2110-il",http://airfoiltools.com/polar/csv?polar=xf-sc2110-il-200000,0.2077,0.01164,17.84364261168385,0.4854,0.01191,40.75566750629723,0.6840,0.01506,45.418326693227094,0.9466,0.02014,47.00099304865938,1.1934,0.02755,43.317604355716874
"Airfoil,sd2030-il",http://airfoiltools.com/polar/csv?polar=xf-sd2030-il-200000,0.2471,0.01225,20.17142857142857,0.6441,0.00957,67.30407523510972,0.8096,0.01150,70.4,0.9926,0.01945,51.033419023136254,1.1645,0.03308,35.2025392986699
"Airfoil,sd2083-il",http://airfoiltools.com/polar/csv?polar=xf-sd2083-il-200000,0.3822,0.01069,35.75304022450889,0.6659,0.01025,64.96585365853659,0.8584,0.01069,80.29934518241348,1.0408,0.01705,61.043988269794724,1.1532,0.03277,35.19072322245957
"Airfoil,sd5060-il",http://airfoiltools.com/polar/csv?polar=xf-sd5060-il-200000,0.2777,0.00897,30.958751393534,0.5867,0.00966,60.73498964803313,0.7912,0.01157,68.38375108038029,1.0235,0.01774,57.69447576099212,1.2264,0.02567,47.77561355668095
"Airfoil,sd6060-il",http://airfoiltools.com/polar/csv?polar=xf-sd6060-il-200000,0.2660,0.01070,24.85981308411215,0.5764,0.01024,56.2890625,0.7526,0.01094,68.79341864716636,0.9442,0.01623,58.176216882316695,1.0763,0.03201,33.62386754139332
"Airfoil,sd6080-il",http://airfoiltools.com/polar/csv?polar=xf-sd6080-il-200000,0.4094,0.00977,41.90378710337769,0.7304,0.01091,66.94775435380386,0.9404,0.01181,79.62743437764607,1.1685,0.01531,76.3226649248857,1.2700,0.02776,45.7492795389049
"Airfoil,sd7003-il",http://airfoiltools.com/polar/csv?polar=xf-sd7003-il-200000,0.2189,0.00777,28.172458172458175,0.5136,0.00976,52.62295081967213,0.7182,0.01237,58.05982215036378,0.9642,0.01770,54.474576271186436,1.1646,0.03000,38.82000000000001
"Airfoil,sd7032-il",http://airfoiltools.com/polar/csv?polar=xf-sd7032-il-200000,0.4487,0.00937,47.886872998932766,0.7700,0.01042,73.89635316698656,0.9734,0.01251,77.80975219824141,1.2066,0.01649,73.17161916312915,1.3823,0.02309,59.865742745777396
"Airfoil,sd7034-il",http://airfoiltools.com/polar/csv?polar=xf-sd7034-il-200000,0.4180,0.00997,41.92577733199599,0.7424,0.01102,67.36842105263158,0.9534,0.01246,76.51685393258427,1.1959,0.01584,75.49873737373737,1.3820,0.02179,63.423588802202836
"Airfoil,sd7037-il",http://airfoiltools.com/polar/csv?polar=xf-sd7037-il-200000,0.3850,0.00929,41.442411194833156,0.6970,0.00982,70.97759674134419,0.8948,0.01199,74.62885738115097,1.1204,0.01664,67.33173076923077,1.2909,0.02492,51.80176565008025
"Airfoil,sd7043-il",http://airfoiltools.com/polar/csv?polar=xf-sd7043-il-200000,0.4428,0.01009,43.885034687809714,0.7669,0.00988,77.62145748987855,0.9663,0.01186,81.47554806070826,1.1806,0.01798,65.66184649610679,1.3574,0.02713,50.033173608551415
"Airfoil,sd7062-il",http://airfoiltools.com/polar/csv?polar=xf-sd7062-il-200000,0.4316,0.01141,37.82646801051709,0.7768,0.01250,62.144,0.9838,0.01433,68.65317515701325,1.2239,0.01761,69.50028392958546,1.4212,0.02243,63.36156932679447
"Airfoil,sd7080-il",http://airfoiltools.com/polar/csv?polar=xf-sd7080-il-200000,0.3403,0.00929,36.6307857911733,0.6398,0.00958,66.78496868475992,0.8338,0.01205,69.19502074688796,1.0625,0.01675,63.43283582089552,1.2275,0.02654,46.25094197437829
"Airfoil,sd7084-il",http://airfoiltools.com/polar/csv?polar=xf-sd7084-il-200000,0.3430,0.00940,36.48936170212766,0.6139,0.00970,63.28865979381443,0.7957,0.01215,65.48971193415638,1.0199,0.01630,62.57055214723927,1.1482,0.02673,42.95548073325851
"Airfoil,sd7090-il",http://airfoiltools.com/polar/csv?polar=xf-sd7090-il-200000,0.3138,0.00898,34.94432071269488,0.5923,0.01003,59.05284147557328,0.7683,0.01225,62.71836734693877,0.9853,0.01675,58.82388059701492,1.1668,0.02465,47.334685598377284
"Airfoil,sd8000-il",http://airfoiltools.com/polar/csv?polar=xf-sd8000-il-200000,0.2668,0.00932,28.626609442060083,0.5604,0.00901,62.19755826859045,0.7478,0.01211,61.75061932287366,0.9757,0.01838,53.08487486398259,1.1677,0.03164,36.90581542351453
"Airfoil,sd8020-il",http://airfoiltools.com/polar/csv?polar=xf-sd8020-il-200000,0.0001,0.01009,0.009910802775024777,0.4582,0.01020,44.921568627450974,0.6124,0.01296,47.253086419753096,0.7988,0.02003,39.88017973040439,0.9564,0.03482,27.46697300402068
"Airfoil,sd8040-il",http://airfoiltools.com/polar/csv?polar=xf-sd8040-il-200000,0.3590,0.00914,39.27789934354485,0.6487,0.00998,65.00000000000001,0.8443,0.01222,69.09165302782324,1.0720,0.01674,64.03823178016727,1.2542,0.02439,51.42271422714227
"Airfoil,sg6040-il",http://airfoiltools.com/polar/csv?polar=xf-sg6040-il-200000,0.3581,0.01447,24.747753973738767,0.6853,0.01423,48.15881939564301,0.8875,0.01463,60.66302118933697,1.1089,0.01525,72.71475409836066,1.2216,0.02080,58.73076923076923
"Airfoil,sg6041-il",http://airfoiltools.com/polar/csv?polar=xf-sg6041-il-200000,0.2647,0.01267,20.891870560378845,0.6480,0.00967,67.01137538779732,0.7944,0.01172,67.7815699658703,0.9747,0.01838,53.030467899891185,1.1597,0.02715,42.71454880294659
"Airfoil,sg6042-il",http://airfoiltools.com/polar/csv?polar=xf-sg6042-il-200000,0.4502,0.01267,35.5327545382794,0.8265,0.01093,75.61756633119853,1.0222,0.01152,88.73263888888889,1.1719,0.01778,65.9111361079865,1.3085,0.02673,48.95248784137673
"Airfoil,sg6043-il",http://airfoiltools.com/polar/csv?polar=xf-sg6043-il-200000,0.6574,0.01371,47.950401167031366,1.0465,0.01252,83.58626198083067,1.2460,0.01276,97.64890282131661,1.3999,0.01704,82.1537558685446,1.4742,0.02802,52.61241970021413
"Airfoil,sg6050-il",http://airfoiltools.com/polar/csv?polar=xf-sg6050-il-200000,0.3841,0.01388,27.672910662824208,0.7276,0.01337,54.420344053851906,0.9443,0.01407,67.11442786069652,1.1963,0.01603,74.62882096069869,1.3598,0.02079,65.4064454064454
"Airfoil,sg6051-il",http://airfoiltools.com/polar/csv?polar=xf-sg6051-il-200000,0.3938,0.01250,31.503999999999998,0.7163,0.01312,54.59603658536586,0.9350,0.01277,73.21848081440878,1.1466,0.01626,70.51660516605166,1.2048,0.03048,39.52755905511811
"Airfoil,sm701-il",http://airfoiltools.com/polar/csv?polar=xf-sm701-il-200000,0.4756,0.01596,29.799498746867172,0.8225,0.01438,57.19749652294854,0.9898,0.01443,68.59320859320859,1.1179,0.01822,61.35565312843029,1.3190,0.02468,53.44408427876823
"Airfoil,sokolov-il",http://airfoiltools.com/polar/csv?polar=xf-sokolov-il-200000,0.6742,0.01224,55.08169934640524,0.9998,0.01190,84.01680672268907,1.2148,0.01335,90.99625468164794,1.3819,0.02379,58.08743169398907,1.4951,0.04241,35.253477953312895
"Airfoil,sp4621hp-po",http://airfoiltools.com/polar/csv?polar=xf-sp4621hp-po-5000000,0.7896,0.00571,138.28371278458843,1.1480,0.00659,174.20333839150226,1.3674,0.00822,166.35036496350364,1.5711,0.01292,121.60216718266254,1.7433,0.01672,104.26435406698566
"Airfoil,sp4721la-po",http://airfoiltools.com/polar/csv?polar=xf-sp4721la-po-5000000,0.7933,0.00629,126.12082670906202,1.1404,0.00725,157.29655172413794,1.2410,0.01327,93.51921627731726,1.4453,0.01670,86.54491017964072,1.6099,0.02259,71.26604692341745
"Airfoil,spicasm-il",http://airfoiltools.com/polar/csv?polar=xf-spicasm-il-200000,0.4713,0.01484,31.75876010781671,0.8265,0.01296,63.77314814814815,1.0152,0.01402,72.41084165477889,1.2315,0.01589,77.50157331655129,1.3922,0.02061,67.5497331392528
"Airfoil,ssca07-il",http://airfoiltools.com/polar/csv?polar=xf-ssca07-il-200000,0.1108,0.00889,12.463442069741282,0.4095,0.00836,48.983253588516746,0.6091,0.01326,45.93514328808447,0.8591,0.02476,34.69709208400646,1.3922,0.02061,67.5497331392528
"Airfoil,ssca09-il",http://airfoiltools.com/polar/csv?polar=xf-ssca09-il-200000,0.1861,0.01107,16.811201445347784,0.4379,0.00896,48.87276785714286,0.6311,0.01390,45.40287769784173,0.8916,0.01804,49.42350332594235,1.1084,0.02942,37.675050985724
"Airfoil,stcyr171-il",http://airfoiltools.com/polar/csv?polar=xf-stcyr171-il-200000,0.0402,0.01263,3.182897862232779,0.3361,0.01176,28.57993197278912,0.5275,0.01496,35.26069518716577,0.7976,0.01717,46.45311589982527,0.9716,0.02469,39.351964358039695
"Airfoil,stcyr172-il",http://airfoiltools.com/polar/csv?polar=xf-stcyr172-il-200000,0.0000,0.00953,0.0,0.4623,0.01357,34.06779661016949,0.7009,0.01459,48.03975325565455,0.8736,0.01716,50.90909090909091,0.9993,0.02493,40.084235860409144
"Airfoil,stcyr234-il",http://airfoiltools.com/polar/csv?polar=xf-stcyr234-il-200000,0.9533,0.01359,70.14716703458426,1.0288,0.01885,54.57824933687003,1.1524,0.02381,48.39983200335993,1.3062,0.03124,41.81177976952625,1.3976,0.04308,32.44196843082637
"Airfoil,stcyr24-il",http://airfoiltools.com/polar/csv?polar=xf-stcyr24-il-200000,0.8041,0.01274,63.11616954474098,1.0772,0.01310,82.22900763358778,1.1855,0.01637,72.41905925473428,1.3048,0.02381,54.800503989920195,1.4989,0.03054,49.07989521938441
"Airfoil,ste87151-il",http://airfoiltools.com/polar/csv?polar=xf-ste87151-il-200000,-0.0480,0.02674,-1.7950635751682873,0.3435,0.02529,13.582443653618032,0.6261,0.01897,33.00474433315762,0.8432,0.02040,41.33333333333333,1.0375,0.02909,35.6651770367824
"Airfoil,ste87391-il",http://airfoiltools.com/polar/csv?polar=xf-ste87391-il-200000,0.3469,0.02709,12.80546327057955,0.6335,0.01989,31.850175967823024,0.9378,0.01484,63.19407008086253,1.1584,0.02000,57.92,1.3531,0.02714,49.85630066322771
"Airfoil,stf86361-il",http://airfoiltools.com/polar/csv?polar=xf-stf86361-il-200000,0.2196,0.03487,6.297677086320619,0.6002,0.03474,17.2769142199194,0.9002,0.02722,33.0712711241734,1.0062,0.03252,30.940959409594097,1.3531,0.02714,49.85630066322771
"Airfoil,strand-il",http://airfoiltools.com/polar/csv?polar=xf-strand-il-200000,0.3235,0.04605,7.0249728555917486,0.5961,0.05769,10.332813312532501,0.6796,0.07280,9.335164835164834,0.8275,0.08853,9.347113972664634,0.9663,0.10076,9.590115125049623
"Airfoil,supermarine371i-il",http://airfoiltools.com/polar/csv?polar=xf-supermarine371i-il-200000,0.0582,0.01668,3.4892086330935252,0.3855,0.01601,24.078700811992505,0.6364,0.01273,49.99214454045561,0.7946,0.01915,41.49347258485639,0.9778,0.03118,31.359846055163565
"Airfoil,supermarine371ii-il",http://airfoiltools.com/polar/csv?polar=xf-supermarine371ii-il-200000,0.1506,0.01220,12.344262295081968,0.4786,0.01156,41.40138408304498,0.6002,0.02272,26.417253521126757,0.7654,0.05448,14.049192364170336,0.9778,0.03118,31.359846055163565
"Airfoil,tempest1-il",http://airfoiltools.com/polar/csv?polar=xf-tempest1-il-200000,0.2032,0.01457,13.94646533973919,0.6489,0.01425,45.53684210526316,0.9123,0.01367,66.7373811265545,0.9661,0.01774,54.45885005636979,0.9454,0.02474,38.21341956345998
"Airfoil,tempest2-il",http://airfoiltools.com/polar/csv?polar=xf-tempest2-il-200000,0.2036,0.01385,14.700361010830326,0.6763,0.01143,59.168853893263346,0.8031,0.01243,64.60981496379726,0.8596,0.02048,41.97265625,0.9925,0.03525,28.15602836879433
"Airfoil,tempest3-il",http://airfoiltools.com/polar/csv?polar=xf-tempest3-il-200000,0.2465,0.01237,19.92724333063864,0.6075,0.01009,60.20812685827553,0.7220,0.01288,56.055900621118006,0.8513,0.02676,31.812406576980568,0.9925,0.03525,28.15602836879433
"Airfoil,th25816-il",http://airfoiltools.com/polar/csv?polar=xf-th25816-il-200000,-0.3116,0.05258,-5.926207683529859,-0.1533,0.05520,-2.777173913043478,-0.0058,0.05658,-0.1025097207493814,0.1656,0.05865,2.8235294117647056,0.3637,0.05926,6.137360782990213
"Airfoil,trainer60-il",http://airfoiltools.com/polar/csv?polar=xf-trainer60-il-200000,-0.0184,0.01464,-1.2568306010928962,0.3143,0.01443,21.78101178101178,0.5325,0.01498,35.54739652870494,0.9072,0.01768,51.31221719457013,1.1491,0.02293,50.11338857392063
"Airfoil,tsagi-r-3a-il",http://airfoiltools.com/polar/csv?polar=xf-tsagi-r-3a-il-200000,0.2947,0.01173,25.123614663256607,0.6044,0.01363,44.343360234776235,0.8172,0.01542,52.996108949416346,1.0768,0.01923,55.995839833593344,1.3143,0.02458,53.47030105777054
"Airfoil,tsagi12-il",http://airfoiltools.com/polar/csv?polar=xf-tsagi12-il-200000,0.4075,0.01227,33.211083944580274,0.6613,0.01261,52.442505947660585,0.8357,0.01354,61.72082717872969,1.0085,0.01607,62.75668948350964,0.9860,0.02859,34.48758307100385
"Airfoil,tsagi8-il",http://airfoiltools.com/polar/csv?polar=xf-tsagi8-il-200000,0.2372,0.00897,26.44370122630992,0.5092,0.00991,51.3824419778002,0.6514,0.01531,42.54735467015023,0.8358,0.03378,24.74245115452931,0.9860,0.02859,34.48758307100385
"Airfoil,ua2-180-il",http://airfoiltools.com/polar/csv?polar=xf-ua2-180-il-200000,0.5538,0.02729,20.293147673140343,0.7779,0.03433,22.65948150305855,0.9020,0.03825,23.58169934640523,0.8251,0.06264,13.172094508301404,0.9636,0.07209,13.36662505201831
"Airfoil,ua2-180sm-il",http://airfoiltools.com/polar/csv?polar=xf-ua2-180sm-il-200000,0.5338,0.02732,19.538799414348464,0.6470,0.04129,15.669653669169291,0.7541,0.04841,15.577360049576534,0.7925,0.06580,12.044072948328267,0.9761,0.07042,13.86111900028401
"Airfoil,ua79sf18-il",http://airfoiltools.com/polar/csv?polar=xf-ua79sf18-il-200000,-0.0749,0.04043,-1.8525847143210485,0.2563,0.04154,6.169956668271545,0.5003,0.04025,12.429813664596272,0.7988,0.03573,22.356563112230617,0.9372,0.03702,25.316045380875206
"Airfoil,ua79sff-il",http://airfoiltools.com/polar/csv?polar=xf-ua79sff-il-200000,-0.0761,0.06004,-1.2674883411059292,-0.0684,0.05327,-1.284024779425568,-0.0451,0.05369,-0.8400074501769417,0.0711,0.04950,1.4363636363636363,0.1256,0.05427,2.3143541551501747
"Airfoil,ua79sfm-il",http://airfoiltools.com/polar/csv?polar=xf-ua79sfm-il-200000,0.1393,0.02585,5.388781431334623,0.3219,0.02283,14.099868593955323,0.4297,0.02062,20.83899127061106,0.6210,0.01589,39.08118313404657,0.7050,0.01069,65.94948550046773
"Airfoil,uag8814320-il",http://airfoiltools.com/polar/csv?polar=xf-uag8814320-il-200000,0.3199,0.03214,9.953329184816429,0.5851,0.03461,16.9055186362323,0.8000,0.03379,23.675643681562594,1.1157,0.02734,40.80833942940746,1.3219,0.02539,52.06380464749902
"Airfoil,ui1720-il",http://airfoiltools.com/polar/csv?polar=xf-ui1720-il-200000,0.4860,0.02109,23.044096728307252,0.7961,0.02672,29.794161676646706,0.9350,0.04574,20.44162658504591,0.9734,0.09089,10.709649026295523,1.3219,0.02539,52.06380464749902
"Airfoil,ultimate-il",http://airfoiltools.com/polar/csv?polar=xf-ultimate-il-200000,-0.0780,0.01053,-7.407407407407407,0.4008,0.01204,33.2890365448505,0.5953,0.01245,47.815261044176715,0.7811,0.02451,31.868625050999594,0.9315,0.04654,20.01504082509669
"Airfoil,us1000root-il",http://airfoiltools.com/polar/csv?polar=xf-us1000root-il-200000,-0.0008,0.01276,-0.06269592476489028,0.2627,0.01395,18.83154121863799,0.4874,0.01532,31.81462140992167,0.8866,0.01804,49.146341463414636,0.8610,0.02826,30.467091295116774
"Airfoil,usa22-il",http://airfoiltools.com/polar/csv?polar=xf-usa22-il-200000,0.3999,0.01122,35.641711229946516,0.7283,0.01187,61.35636057287278,0.9392,0.01384,67.86127167630057,1.1833,0.01643,72.02069385270846,1.2934,0.03134,41.26994256541162
"Airfoil,usa25-il",http://airfoiltools.com/polar/csv?polar=xf-usa25-il-200000,0.4319,0.01344,32.135416666666664,0.8403,0.01358,61.87776141384389,1.0175,0.01558,65.30808729139923,1.2040,0.01682,71.58145065398334,1.3052,0.02143,60.905272981801204
"Airfoil,usa26-il",http://airfoiltools.com/polar/csv?polar=xf-usa26-il-200000,0.4002,0.01173,34.11764705882353,0.7984,0.01306,61.133231240428785,0.9757,0.01492,65.39544235924933,1.1752,0.01707,68.84592852958407,1.2724,0.02151,59.15388191538818
"Airfoil,usa27-il",http://airfoiltools.com/polar/csv?polar=xf-usa27-il-200000,0.4904,0.01294,37.897990726429676,0.8550,0.01273,67.16417910447761,1.0253,0.01484,69.09029649595688,1.2274,0.01768,69.42307692307692,1.3485,0.02164,62.31515711645102
"Airfoil,usa27m2-il",http://airfoiltools.com/polar/csv?polar=xf-usa27m2-il-200000,0.4815,0.01273,37.824037706205814,0.8841,0.01420,62.26056338028169,1.0501,0.01644,63.874695863746965,1.2492,0.01948,64.12731006160165,1.3616,0.02227,61.1405478221823
"Airfoil,usa28-il",http://airfoiltools.com/polar/csv?polar=xf-usa28-il-200000,0.3801,0.01335,28.47191011235955,0.8485,0.01188,71.42255892255892,1.0097,0.01344,75.1264880952381,1.1663,0.01634,71.37698898408811,1.1235,0.02716,41.365979381443296
"Airfoil,usa29-il",http://airfoiltools.com/polar/csv?polar=xf-usa29-il-200000,0.4573,0.01468,31.151226158038146,0.7648,0.01501,50.9526982011992,1.1257,0.01587,70.93257718966603,1.2976,0.01740,74.57471264367817,1.2020,0.02846,42.23471539002108
